instance,shape_0,shape_1,shape_2,volume,class_idx,class_label,class_volume,class_volume_ratio,compactness,std,mean_intensity,std_intensity,min_intensity,max_intensity,modality,n_training_samples,n_test_samples,n_channels,n_classes,source
hippocampus_334,34,47,36,57528,1,Anterior,1242,0.021589486858573217,0.17590066761118078,0.14533884861163832,409.1018341543594,125.19596130477015,77.24535369873047,911.4951782226562,3,260,130,1,3,MRI
hippocampus_334,34,47,36,57528,2,Posterior,1436,0.024961757752746488,0.08501066175845023,0.15600855233813207,370.3365959988331,124.8523816531248,20.5987606048584,854.8485717773438,3,260,130,1,3,MRI
hippocampus_083,33,52,37,63492,0,background,60121,0.9469066969066969,0.3283977026184555,0.22421954477686765,532.8347587005513,232.34612350618625,0.0,1796.2095947265625,3,260,130,1,3,MRI
hippocampus_083,33,52,37,63492,1,Anterior,1650,0.02598752598752599,0.21588892989351685,0.15909800275482294,408.3245248598041,108.66050558171005,31.374839782714844,1153.025390625,3,260,130,1,3,MRI
hippocampus_083,33,52,37,63492,2,Posterior,1721,0.027105777105777107,0.08009501665826105,0.1623916683616159,411.44611236842684,126.20195446752244,23.531129837036133,847.1206665039062,3,260,130,1,3,MRI
hippocampus_234,38,49,36,67032,0,background,63816,0.9520229144289295,0.35128486581207624,0.21371776910490317,572.1770844120376,262.344901511324,0.0,2632.6064453125,3,260,130,1,3,MRI
hippocampus_234,38,49,36,67032,1,Anterior,1549,0.023108366153478936,0.14673861423377216,0.15024769404951174,438.231058277108,120.15638899741151,161.65127563476562,931.4192504882812,3,260,130,1,3,MRI
hippocampus_234,38,49,36,67032,2,Posterior,1667,0.024868719417591598,0.08917483379034223,0.15572496977723482,438.499933884683,134.66284998005418,130.86056518554688,877.5355224609375,3,260,130,1,3,MRI
hippocampus_257,34,51,33,57222,0,background,54359,0.9499667959875573,0.3277256406481337,0.21801349157492994,377.516056467882,173.19455880093764,0.0,1205.1490478515625,3,260,130,1,3,MRI
hippocampus_257,34,51,33,57222,1,Anterior,1188,0.020761245674740483,0.13133377370084084,0.14258406766807277,280.5431030864266,64.75131552021627,18.44615936279297,553.384765625,3,260,130,1,3,MRI
hippocampus_257,34,51,33,57222,2,Posterior,1675,0.029271958337702284,0.05380705287618706,0.16856782253080838,268.234687964596,76.18678979423571,0.0,602.5745239257812,3,260,130,1,3,MRI
hippocampus_302,35,46,39,62790,0,background,58934,0.9385889472845994,0.35095185804915713,0.24008276764438308,538.541071481472,242.07383471071287,0.0,3196.003173828125,3,260,130,1,3,MRI
hippocampus_302,35,46,39,62790,1,Anterior,2209,0.03518076126771779,0.22825568247555297,0.18423646572907776,376.4040228522919,86.1937436193489,114.59771728515625,763.9848022460938,3,260,130,1,3,MRI
hippocampus_302,35,46,39,62790,2,Posterior,1647,0.02623029144768275,0.11674263406992626,0.15981947083585396,397.67101704285375,119.20923366826285,152.79696655273438,834.0167236328125,3,260,130,1,3,MRI
hippocampus_361,36,50,33,59400,0,background,56295,0.9477272727272728,0.33472744498481355,0.22257647956645898,543.6085286597925,262.3358923340172,0.0,3027.782470703125,3,260,130,1,3,MRI
hippocampus_361,36,50,33,59400,1,Anterior,1733,0.029175084175084177,0.15410076158780286,0.1682970547527821,452.9584676100901,102.94771162586649,71.62496185302734,839.9654541015625,3,260,130,1,3,MRI
hippocampus_361,36,50,33,59400,2,Posterior,1372,0.023097643097643096,0.06247303074009259,0.15021365444252066,443.9020130613455,122.06863360015127,84.6476821899414,950.6585693359375,3,260,130,1,3,MRI
hippocampus_261,36,58,33,68904,0,background,64833,0.9409177986764193,0.29739250574669673,0.2357784867419853,660.9385916611036,302.3109337400133,0.0,2749.814453125,3,260,130,1,3,MRI
hippocampus_261,36,58,33,68904,1,Anterior,2399,0.03481655636828051,0.1455131360929167,0.18331493057286652,459.87040029162415,126.04937185034275,17.57069969177246,1001.5299072265625,3,260,130,1,3,MRI
hippocampus_261,36,58,33,68904,2,Posterior,1672,0.024265644955300127,0.057627859037779325,0.15387275077219958,456.83293645975124,130.29557518137995,8.78534984588623,1071.8126220703125,3,260,130,1,3,MRI
hippocampus_210,34,48,40,65280,0,background,62285,0.9541207107843137,0.349143828190623,0.20922327795144996,283035.08050278894,116632.21941519169,0.0,1704295.25,3,260,130,1,3,MRI
hippocampus_210,34,48,40,65280,1,Anterior,1641,0.025137867647058824,0.165446578456197,0.15654378064048977,206254.81961742078,47527.33528775066,38014.01953125,383308.03125,3,260,130,1,3,MRI
hippocampus_210,34,48,40,65280,2,Posterior,1354,0.02074142156862745,0.06615110425428228,0.142517419987663,206253.19533557977,59299.211304061566,47517.5234375,414986.375,3,260,130,1,3,MRI
hippocampus_310,35,52,38,69160,0,background,65387,0.9454453441295546,0.3342386148807981,0.22710888444378968,643.1300843132199,317.8270975818564,0.0,4542.95849609375,3,260,130,1,3,MRI
hippocampus_310,35,52,38,69160,1,Anterior,1823,0.02635916714864083,0.17479484597283218,0.16020100329233536,480.5111239794775,168.72546913903724,49.649818420410156,1059.1961669921875,3,260,130,1,3,MRI
hippocampus_310,35,52,38,69160,2,Posterior,1950,0.02819548872180451,0.04593627641176243,0.1655309733480206,464.24279329740085,180.86798274581935,82.74970245361328,1100.571044921875,3,260,130,1,3,MRI
hippocampus_373,34,49,35,58310,0,background,54621,0.936734693877551,0.33434411828855326,0.2434395349233189,457.2846286518017,206.00998398346326,0.0,1624.7373046875,3,260,130,1,3,MRI
hippocampus_373,34,49,35,58310,1,Anterior,1882,0.03227576744983708,0.17118163873538422,0.1767315543001903,364.86222164790513,81.29158185654073,64.47370147705078,670.5264892578125,3,260,130,1,3,MRI
hippocampus_373,34,49,35,58310,2,Posterior,1807,0.0309895386726119,0.07258888289193464,0.17328931636275385,363.8928486624012,100.0517500523153,128.94740295410156,760.7896728515625,3,260,130,1,3,MRI
hippocampus_355,33,47,38,58938,0,background,55603,0.9434151141877906,0.34562646101546457,0.2310476931497665,720.8056594832922,305.27042495025563,0.0,4418.82080078125,3,260,130,1,3,MRI
hippocampus_355,33,47,38,58938,1,Anterior,1819,0.03086294071736401,0.1853848541134297,0.17294629110692278,496.38251875782487,98.83035308018596,111.02565002441406,851.1966552734375,3,260,130,1,3,MRI
hippocampus_355,33,47,38,58938,2,Posterior,1516,0.02572194509484543,0.04900421282875332,0.1583045376335852,513.1738356386452,135.36333703149293,88.82051849365234,1228.683837890625,3,260,130,1,3,MRI
hippocampus_328,38,54,30,61560,0,background,57603,0.9357212475633528,0.3036553802342599,0.24524884183586965,204762.53976315982,96893.17400242474,0.0,550985.875,3,260,130,1,3,MRI
hippocampus_328,38,54,30,61560,1,Anterior,2371,0.038515269655620535,0.1515321367739207,0.19243659646484956,165921.69205372207,44026.758815229055,21466.982421875,318426.90625,3,260,130,1,3,MRI
hippocampus_328,38,54,30,61560,2,Posterior,1586,0.02576348278102664,0.08720392552061935,0.15842892960573327,161036.20207824322,47877.621015255805,46511.79296875,357783.03125,3,260,130,1,3,MRI
hippocampus_228,37,48,36,63936,0,background,60265,0.9425832082082082,0.34555497098162746,0.23263727949778346,579.278122442985,286.17434010034737,0.0,2109.20556640625,3,260,130,1,3,MRI
hippocampus_228,37,48,36,63936,1,Anterior,2033,0.03179742242242242,0.14639532180951145,0.17546038398941355,469.20979896673003,119.22130840092443,8.751890182495117,918.948486328125,3,260,130,1,3,MRI
hippocampus_228,37,48,36,63936,2,Posterior,1638,0.025619369369369368,0.0682532896324762,0.15799689010384096,444.7381461216853,146.15846426388978,8.751890182495117,910.1965942382812,3,260,130,1,3,MRI
hippocampus_181,33,49,40,64680,0,background,60988,0.9429189857761286,0.3410940966874946,0.23199735351733122,208881.38907002262,92348.5884765447,0.0,544587.3125,3,260,130,1,3,MRI
hippocampus_181,33,49,40,64680,1,Anterior,1963,0.030349412492269634,0.2192919884701598,0.17154686139257605,154336.5629039576,34939.14225603508,28168.30859375,319240.8125,3,260,130,1,3,MRI
hippocampus_181,33,49,40,64680,2,Posterior,1729,0.02673160173160173,0.10261153474490857,0.16129793303221454,151235.63068880132,41838.28646093979,71985.6796875,319240.8125,3,260,130,1,3,MRI
hippocampus_336,34,47,43,68714,0,background,66121,0.9622638763570742,0.35619907930219785,0.19055736305724735,515.0211602840051,217.25903159945372,0.0,1150.81396484375,3,260,130,1,3,MRI
hippocampus_336,34,47,43,68714,1,Anterior,1298,0.018889891434060016,0.1719584684619502,0.1361361944365621,428.40011542603855,103.08023950211873,134.9720001220703,781.4168701171875,3,260,130,1,3,MRI
hippocampus_336,34,47,43,68714,2,Posterior,1295,0.018846232208865735,0.040272505936977766,0.13598180665219609,438.30657019891333,87.13885253649482,198.90611267089844,731.6903686523438,3,260,130,1,3,MRI
hippocampus_236,37,57,35,73815,0,background,70726,0.9581521370995055,0.31944630378956745,0.20024140248998434,370.55414838343626,186.86911331664362,0.0,925.2974853515625,3,260,130,1,3,MRI
hippocampus_236,37,57,35,73815,1,Anterior,1595,0.021608074239653188,0.19281338991278874,0.14540001845703743,298.508972995483,82.6881157437266,68.77210998535156,612.6969604492188,3,260,130,1,3,MRI
hippocampus_236,37,57,35,73815,2,Posterior,1494,0.020239788660841293,0.049598755432646836,0.14081952853139998,287.26604406007004,94.25127251935946,37.51205825805664,668.9650268554688,3,260,130,1,3,MRI
hippocampus_259,33,51,28,47124,0,background,44204,0.9380358203887615,0.2984533731480539,0.2410904810571015,494.93197575609844,251.1781110635672,0.0,1124.77490234375,3,260,130,1,3,MRI
hippocampus_259,33,51,28,47124,1,Anterior,1338,0.028393175451998983,0.20936119382735194,0.16609335639859585,431.84822015234886,105.70891294332714,114.77294921875,948.7896728515625,3,260,130,1,3,MRI
hippocampus_259,33,51,28,47124,2,Posterior,1582,0.033571004159239456,0.054333860329029746,0.18012215810105037,423.32983010216094,118.26814253590878,76.51529693603516,964.0927734375,3,260,130,1,3,MRI
hippocampus_359,35,49,35,60025,0,background,57391,0.9561182840483132,0.34552399921944643,0.20483190902987325,378.5852793038262,169.2501267034375,0.0,1702.1488037109375,3,260,130,1,3,MRI
hippocampus_359,35,49,35,60025,1,Anterior,1262,0.02102457309454394,0.22377432828081067,0.14346616472442594,293.75232521516585,77.08060474180806,38.68519973754883,599.62060546875,3,260,130,1,3,MRI
hippocampus_359,35,49,35,60025,2,Posterior,1372,0.022857142857142857,0.07791861012365481,0.14944796377853736,291.17168500472087,81.32081815297927,14.506950378417969,614.1275634765625,3,260,130,1,3,MRI
hippocampus_224,37,48,37,65712,0,background,61892,0.9418675432188945,0.34937659332510546,0.2339937483132794,685.6784890527478,336.6178861896741,0.0,2882.640380859375,3,260,130,1,3,MRI
hippocampus_224,37,48,37,65712,1,Anterior,2033,0.030938032627221817,0.17528375974288724,0.17314985060455226,510.33190991147893,136.7581858371691,66.1589584350586,1247.5689697265625,3,260,130,1,3,MRI
hippocampus_224,37,48,37,65712,2,Posterior,1787,0.027194424153883612,0.0680557123751606,0.16264958484060846,481.34357075405705,170.38785650927386,9.451279640197754,1171.9586181640625,3,260,130,1,3,MRI
hippocampus_093,34,53,37,66674,0,background,62932,0.9438761736209017,0.32473197584487623,0.2301606884150009,634.7695425922111,281.39131525884403,0.0,1720.5361328125,3,260,130,1,3,MRI
hippocampus_093,34,53,37,66674,1,Anterior,1762,0.026427093019767825,0.19321129035535003,0.16040168881371655,475.3014987378331,105.52167989555086,90.55453491210938,889.0808715820312,3,260,130,1,3,MRI
hippocampus_093,34,53,37,66674,2,Posterior,1980,0.029696733359330475,0.07797176069907015,0.16974933692687963,494.3080029901832,122.16254448557025,41.16115188598633,1070.18994140625,3,260,130,1,3,MRI
hippocampus_193,33,50,29,47850,0,background,45142,0.9434064785788924,0.31314579961177175,0.23106426542039396,257757.99876157934,115867.48026403249,0.0,625263.75,3,260,130,1,3,MRI
hippocampus_193,33,50,29,47850,1,Anterior,1351,0.028234064785788923,0.17086283216271658,0.1656408837559761,192533.52791913398,41908.754436170304,73922.8046875,397335.09375,3,260,130,1,3,MRI
hippocampus_193,33,50,29,47850,2,Posterior,1357,0.028359456635318706,0.07837674230879911,0.16599758388201974,192263.30617861092,52895.32717115541,80083.0390625,440456.71875,3,260,130,1,3,MRI
hippocampus_212,35,56,34,66640,0,background,63058,0.9462484993997599,0.31016990003066225,0.22552666534905022,289546.8290703606,128238.84695345907,0.0,1561664.875,3,260,130,1,3,MRI
hippocampus_212,35,56,34,66640,1,Anterior,1746,0.026200480192076832,0.20820399145805218,0.1597310709592264,209485.91473367697,45583.29440779002,105604.390625,409617.03125,3,260,130,1,3,MRI
hippocampus_212,35,56,34,66640,2,Posterior,1836,0.027551020408163266,0.08246721394546176,0.16368250267707982,216117.04673457926,66890.35912373236,57602.39453125,486420.21875,3,260,130,1,3,MRI
hippocampus_363,38,52,35,69160,0,background,65654,0.949305957200694,0.3369035659428982,0.21937218789985227,457.4041575883851,209.78205229220612,0.0,2272.475341796875,3,260,130,1,3,MRI
hippocampus_363,38,52,35,69160,1,Anterior,1838,0.026576055523423944,0.19639781959542463,0.16084081819065657,343.70231172646737,72.34539464682517,110.71034240722656,675.915771484375,3,260,130,1,3,MRI
hippocampus_363,38,52,35,69160,2,Posterior,1668,0.024117987275882012,0.0676590476761142,0.1534154815057542,359.49769637110137,86.48357051326458,110.71034240722656,740.01123046875,3,260,130,1,3,MRI
hippocampus_263,36,51,35,64260,0,background,60726,0.9450046685340803,0.3353203978546629,0.22797114945289312,73.09880446596186,27.33177586545306,3.0,164.0,3,260,130,1,3,MRI
hippocampus_263,36,51,35,64260,1,Anterior,1647,0.025630252100840335,0.1797930203189034,0.158029561405731,53.25136612021858,11.14936768489854,23.0,101.0,3,260,130,1,3,MRI
hippocampus_263,36,51,35,64260,2,Posterior,1887,0.029365079365079365,0.09780335183035804,0.16882763837405876,55.10651828298887,12.40757221796413,17.0,100.0,3,260,130,1,3,MRI
hippocampus_300,34,53,35,63070,0,background,59666,0.9460282226097987,0.3222935313082867,0.22596199821107957,687.9573751444854,314.2469723985666,0.0,2619.85205078125,3,260,130,1,3,MRI
hippocampus_300,34,53,35,63070,1,Anterior,1846,0.029269066117012844,0.18017862142590252,0.1685597457450941,528.7585419564955,139.26718037663863,26.374347686767578,1160.4713134765625,3,260,130,1,3,MRI
hippocampus_300,34,53,35,63070,2,Posterior,1558,0.02470271127318852,0.0432244094892081,0.15521754839238378,482.6325232000192,145.96632341881448,140.66319274902344,1134.0970458984375,3,260,130,1,3,MRI
hippocampus_160,34,51,26,45084,0,background,41938,0.9302191464821222,0.28639847633452825,0.2547773263070994,200303.35243357753,99224.29497013106,0.0,1012757.75,3,260,130,1,3,MRI
hippocampus_160,34,51,26,45084,1,Anterior,1682,0.03730813592405288,0.25900189197217893,0.18951580123547818,141426.23035727558,35262.08412366724,5957.3984375,297869.9375,3,260,130,1,3,MRI
hippocampus_160,34,51,26,45084,2,Posterior,1464,0.03247271759382486,0.06882783695191866,0.1772519117129532,147083.44672131148,46363.336138153725,62552.68359375,321699.5,3,260,130,1,3,MRI
hippocampus_060,39,52,31,62868,0,background,59459,0.9457752751797417,0.32158207220159973,0.22646060151475705,387.55856870236374,189.8985352159478,0.0,1282.4251708984375,3,260,130,1,3,MRI
hippocampus_060,39,52,31,62868,1,Anterior,1726,0.027454348794299168,0.20666358619800507,0.16340320537425246,290.0526552343976,79.89808399778653,39.868141174316406,591.37744140625,3,260,130,1,3,MRI
hippocampus_060,39,52,31,62868,2,Posterior,1683,0.026770376025959153,0.09076195222288018,0.1614116569315485,264.4452403176773,86.36613602270477,19.934070587158203,617.9561767578125,3,260,130,1,3,MRI
hippocampus_003,34,52,35,61880,0,background,58527,0.945814479638009,0.32694617683442917,0.22638341314038715,489.8004201789022,198.79039758073318,0.0,2776.880126953125,3,260,130,1,3,MRI
hippocampus_003,34,52,35,61880,1,Anterior,1550,0.025048480930833873,0.16020514384208828,0.15627237290670265,361.8094405931042,86.84950848181293,131.0973358154297,738.9122924804688,3,260,130,1,3,MRI
hippocampus_003,34,52,35,61880,2,Posterior,1803,0.02913703943115708,0.06977053977640939,0.16819058345919452,354.2629195566119,92.30469294185266,113.22042846679688,786.5840454101562,3,260,130,1,3,MRI
hippocampus_172,34,56,31,59024,0,background,55101,0.933535510978585,0.2905157262098317,0.24909227350629973,60.40021052249505,23.811413319028613,2.0,112.0,3,260,130,1,3,MRI
hippocampus_172,34,56,31,59024,1,Anterior,1981,0.033562618595825426,0.20622562119496374,0.1801004420561387,46.14134275618375,9.240420610458544,21.0,80.0,3,260,130,1,3,MRI
hippocampus_172,34,56,31,59024,2,Posterior,1942,0.03290187042558959,0.08822685093609384,0.17837975599290212,45.62564366632338,10.721664520268238,20.0,87.0,3,260,130,1,3,MRI
hippocampus_011,36,50,31,55800,0,background,52344,0.9380645161290323,0.3224448815657178,0.24103833659531598,561.2099140044219,251.99995697202286,0.0,1728.1971435546875,3,260,130,1,3,MRI
hippocampus_011,36,50,31,55800,1,Anterior,1912,0.034265232974910395,0.1604643901586367,0.18190966654932195,429.97038636147727,96.38408390866053,70.40803527832031,787.289794921875,3,260,130,1,3,MRI
hippocampus_011,36,50,31,55800,2,Posterior,1544,0.027670250896057347,0.09599228166048447,0.1640262421425504,447.6241179253771,107.91081544270318,172.81971740722656,902.5029296875,3,260,130,1,3,MRI
hippocampus_044,38,48,33,60192,0,background,56972,0.94650451887294,0.3413198790232164,0.2250193650023136,181956.1026332014,78970.68818346255,0.0,358214.65625,3,260,130,1,3,MRI
hippocampus_044,38,48,33,60192,1,Anterior,1692,0.028110047846889953,0.14637089427601582,0.16528724408415643,128947.55267434988,32644.89627005253,34494.74609375,262690.75,3,260,130,1,3,MRI
hippocampus_044,38,48,33,60192,2,Posterior,1528,0.025385433280170122,0.09766774234584903,0.1572927622535384,125203.21129028959,40033.337814104474,42455.0703125,289225.15625,3,260,130,1,3,MRI
hippocampus_144,34,45,43,65790,0,background,63319,0.9624411004711962,0.35918844910424613,0.19012687499401287,53.996794011276236,22.282609123701373,1.0,226.0,3,260,130,1,3,MRI
hippocampus_144,34,45,43,65790,1,Anterior,1227,0.018650250797993616,0.22821605555886185,0.13528643296046192,43.85330073349633,8.60713650429746,24.0,74.0,3,260,130,1,3,MRI
hippocampus_144,34,45,43,65790,2,Posterior,1244,0.018908648730810152,0.05454975406273505,0.13620246596146848,41.12138263665595,9.404139439777854,22.0,81.0,3,260,130,1,3,MRI
hippocampus_039,34,53,34,61268,0,background,57610,0.9402950969511001,0.31571131489882853,0.23693929096040903,620.73223799608,277.40816238222425,0.0,3198.350341796875,3,260,130,1,3,MRI
hippocampus_039,34,53,34,61268,1,Anterior,2038,0.03326369393484364,0.16918900632359377,0.179324344696008,447.4080430462269,108.08606795803088,115.10771942138672,929.083740234375,3,260,130,1,3,MRI
hippocampus_039,34,53,34,61268,2,Posterior,1620,0.02644120911405628,0.07759147384426088,0.16044335939714996,487.89331351386176,150.8308930698774,147.99563598632812,1085.3013916015625,3,260,130,1,3,MRI
hippocampus_290,35,49,40,68600,0,background,65433,0.9538338192419825,0.34942230829419835,0.20984485819823068,418.51312621859387,195.16538220696617,0.0,1734.0626220703125,3,260,130,1,3,MRI
hippocampus_290,35,49,40,68600,1,Anterior,1459,0.021268221574344024,0.1947031596323134,0.14427710949907693,318.38493643663287,98.09337403971736,46.329917907714844,754.5158081054688,3,260,130,1,3,MRI
hippocampus_290,35,49,40,68600,2,Posterior,1708,0.02489795918367347,0.0504339062890858,0.15581415472338064,296.3471796250176,88.67585822726896,33.09280014038086,608.9075317382812,3,260,130,1,3,MRI
hippocampus_390,38,51,33,63954,0,background,60702,0.9491509522469275,0.3342336823315338,0.21968937638328864,522.3713250201537,247.29636014642674,0.0,2582.343994140625,3,260,130,1,3,MRI
hippocampus_390,38,51,33,63954,1,Anterior,1886,0.02948994589861463,0.14805190932872475,0.1691753202731161,415.96412957232934,121.57051381503098,84.13652038574219,796.0609130859375,3,260,130,1,3,MRI
hippocampus_390,38,51,33,63954,2,Posterior,1366,0.02135910185445789,0.05662826490658421,0.14457832002907206,388.30345786333436,129.796606933946,32.360198974609375,899.6135864257812,3,260,130,1,3,MRI
hippocampus_127,38,55,31,64790,0,background,61041,0.9421361321191541,0.3057584681444793,0.23348584684026108,68.339902688357,29.261030195889127,2.0,255.0,3,260,130,1,3,MRI
hippocampus_127,38,55,31,64790,1,Anterior,2094,0.03231980243864794,0.1996883250883125,0.1768480500570326,53.116045845272204,10.572910566670433,26.0,93.0,3,260,130,1,3,MRI
hippocampus_127,38,55,31,64790,2,Posterior,1655,0.02554406544219787,0.0781144715210155,0.15777061248180088,55.11178247734139,12.297724600816109,30.0,99.0,3,260,130,1,3,MRI
hippocampus_156,36,52,36,67392,0,background,63792,0.9465811965811965,0.3318372736907136,0.22486714935736313,208839.99723868349,95214.14525031068,0.0,723826.625,3,260,130,1,3,MRI
hippocampus_156,36,52,36,67392,1,Anterior,2102,0.031190645773979106,0.18955958571031503,0.17383264765337167,154127.5439671481,42294.60980844472,6702.0986328125,338455.96875,3,260,130,1,3,MRI
hippocampus_156,36,52,36,67392,2,Posterior,1498,0.02222815764482431,0.08040831562567914,0.1474247830337259,151944.808630257,52753.43319160451,33510.4921875,358562.28125,3,260,130,1,3,MRI
hippocampus_056,41,47,42,80934,0,background,77201,0.9538759977265426,0.36626509569065824,0.20975361424236647,722.3103071817256,349.4708788481049,0.0,5335.14501953125,3,260,130,1,3,MRI
hippocampus_056,41,47,42,80934,1,Anterior,1965,0.02427904218251909,0.16150668269392873,0.15391416534295518,536.1977250582086,154.112890842655,141.9365692138672,1152.19091796875,3,260,130,1,3,MRI
hippocampus_056,41,47,42,80934,2,Posterior,1768,0.021844960090938295,0.09119298362495055,0.1461771453051523,517.8115689031679,159.02886051685573,175.33340454101562,1085.397216796875,3,260,130,1,3,MRI
hippocampus_148,34,48,32,52224,0,background,49279,0.9436083026960784,0.33069701413467734,0.2306765566309339,49.285699790986016,24.420664435910822,0.0,144.0,3,260,130,1,3,MRI
hippocampus_148,34,48,32,52224,1,Anterior,1689,0.03234145220588235,0.18829204464155738,0.1769052929538768,40.050325636471285,10.658616772286196,7.0,76.0,3,260,130,1,3,MRI
hippocampus_148,34,48,32,52224,2,Posterior,1256,0.024050245098039217,0.06808224783506074,0.15320519184663245,41.25955414012739,11.71684865808073,12.0,82.0,3,260,130,1,3,MRI
hippocampus_048,38,52,29,57304,0,background,54032,0.9429010191260645,0.3092277650444034,0.23203165141224474,667.6116166068388,330.4906916612863,0.0,2711.94091796875,3,260,130,1,3,MRI
hippocampus_048,38,52,29,57304,1,Anterior,1957,0.034151193633952255,0.18329216326246167,0.18161742649682205,480.5886128171707,122.53980807992703,171.18563842773438,982.0650024414062,3,260,130,1,3,MRI
hippocampus_048,38,52,29,57304,2,Posterior,1315,0.022947787239983246,0.05327078650942775,0.14973705720619632,509.987264057348,175.55622293324262,99.10747528076172,1144.2408447265625,3,260,130,1,3,MRI
hippocampus_135,32,49,38,59584,0,background,56955,0.9558774167561761,0.341337584671394,0.20536742899426794,220306.51419446582,95470.15486889181,0.0,479338.65625,3,260,130,1,3,MRI
hippocampus_135,32,49,38,59584,1,Anterior,1363,0.022875268528464016,0.19619290899032746,0.14950582135226267,154229.56605624943,43262.52368634465,6225.17724609375,295695.90625,3,260,130,1,3,MRI
hippocampus_135,32,49,38,59584,2,Posterior,1266,0.021247314715359827,0.08390492068687393,0.14420771939374913,159489.43490817535,41706.122858067516,74702.125,320596.625,3,260,130,1,3,MRI
hippocampus_035,35,47,37,60865,0,background,57415,0.9433171773597305,0.3488552459837027,0.23123555145738556,660.669565520419,290.71093309904694,0.0,2457.139892578125,3,260,130,1,3,MRI
hippocampus_035,35,47,37,60865,1,Anterior,1867,0.03067444344040089,0.17693887938377056,0.17243410903885154,452.04227602386067,104.70163995674227,129.32315063476562,962.7390747070312,3,260,130,1,3,MRI
hippocampus_035,35,47,37,60865,2,Posterior,1583,0.02600837919986856,0.0477968042670553,0.15916011878377198,496.33786876338684,132.64572871921007,165.2462615966797,1070.5084228515625,3,260,130,1,3,MRI
hippocampus_282,37,52,32,61568,0,background,59152,0.9607588357588358,0.3293528964001736,0.19416821385119196,423.0195018567119,200.18173716510486,0.0,2793.441162109375,3,260,130,1,3,MRI
hippocampus_282,37,52,32,61568,1,Anterior,1133,0.01840241683991684,0.18079839965415165,0.13440151745559564,313.7369243591524,77.09680814520294,46.4605598449707,609.7948608398438,3,260,130,1,3,MRI
hippocampus_282,37,52,32,61568,2,Posterior,1283,0.0208387474012474,0.06046421166377471,0.14284429987925457,306.4341894225598,91.72791405622685,17.422710418701172,795.6370849609375,3,260,130,1,3,MRI
hippocampus_169,36,45,39,63180,0,background,60321,0.9547483380816714,0.3654058393171139,0.2078555965374949,234531.71484348693,102874.04730467671,0.0,965799.0,3,260,130,1,3,MRI
hippocampus_169,36,45,39,63180,1,Anterior,1363,0.021573282684393794,0.18238722116961806,0.14528549878984146,176158.78594724412,35374.330599871,30856.19921875,293133.875,3,260,130,1,3,MRI
hippocampus_169,36,45,39,63180,2,Posterior,1496,0.02367837923393479,0.07532149297088861,0.15204510380406452,180791.3365432821,44178.01699385436,64798.015625,348675.03125,3,260,130,1,3,MRI
hippocampus_114,38,50,39,74100,0,background,70396,0.9500134952766531,0.3505713535882205,0.21791708071853766,61.725623614978126,28.359534349759535,2.0,253.0,3,260,130,1,3,MRI
hippocampus_114,38,50,39,74100,1,Anterior,2459,0.03318488529014845,0.1596074009498065,0.17911909077043722,48.89060593737292,10.027525618382093,15.0,86.0,3,260,130,1,3,MRI
hippocampus_114,38,50,39,74100,2,Posterior,1245,0.01680161943319838,0.11496751022353703,0.12852752630320227,49.50281124497992,13.590193728967868,23.0,96.0,3,260,130,1,3,MRI
hippocampus_014,39,50,40,78000,0,background,74378,0.9535641025641025,0.35441783528126314,0.21042719611594946,516.1960994706662,234.53342338410584,0.0,2302.77783203125,3,260,130,1,3,MRI
hippocampus_014,39,50,40,78000,1,Anterior,2017,0.02585897435897436,0.22047447505097956,0.15871448517408948,354.37187076808794,96.7471760812582,35.42735290527344,800.6581420898438,3,260,130,1,3,MRI
hippocampus_014,39,50,40,78000,2,Posterior,1605,0.020576923076923076,0.05612664384060982,0.14196307024578422,364.201997565629,113.4537961664972,85.02564239501953,836.0855102539062,3,260,130,1,3,MRI
hippocampus_177,33,44,40,58080,0,background,55487,0.9553546831955922,0.3598485443525319,0.2065238787449088,66.2505631949826,24.069023325154784,2.0,175.0,3,260,130,1,3,MRI
hippocampus_177,33,44,40,58080,1,Anterior,1054,0.018147382920110193,0.21064667081712576,0.13348428901283133,49.25142314990512,8.952879645782913,22.0,87.0,3,260,130,1,3,MRI
hippocampus_177,33,44,40,58080,2,Posterior,1539,0.026497933884297522,0.08216410881506798,0.16061068888514524,50.01494476933073,10.486807711506213,29.0,90.0,3,260,130,1,3,MRI
hippocampus_077,35,47,45,74025,0,background,70307,0.949773725092874,0.3493676174525675,0.21841152949439224,447.92903685668443,202.73902286521653,0.0,937.0574340820312,3,260,130,1,3,MRI
hippocampus_077,35,47,45,74025,1,Anterior,1984,0.02680175616345829,0.14311261732128297,0.16150362853512862,353.1415421943511,87.86307470309781,42.91865921020508,722.464111328125,3,260,130,1,3,MRI
hippocampus_077,35,47,45,74025,2,Posterior,1734,0.02342451874366768,0.06837612024188353,0.1512475145755964,337.76787459341574,87.69307595222118,0.0,686.6985473632812,3,260,130,1,3,MRI
hippocampus_006,35,52,34,61880,0,background,57617,0.9311085972850679,0.31924290424971985,0.2532693770413257,717.2681036275046,325.5792775702498,0.0,3845.227783203125,3,260,130,1,3,MRI
